xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23579,116.17,116.17,248.88,154.6,104,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23662,116.56,116.56,249.15,154.4,104.02,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23733,116.89,116.89,290.86,187.78,123.27,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23797,117.19,117.19,257.3,167.35,109.54,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23821,117.3,117.3,258.85,163.34,108.98,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23857,117.47,117.47,326.18,252.31,146.16,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23928,117.8,117.8,243.75,153.47,102.91,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,23978,118.04,118.04,221.61,137.4,93.65,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,24018,118.22,118.22,261.88,178.22,112.95,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,3.71,-42.9
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,21167.32,104.88,104.88,335.94,209.28,137.97,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,10.1,162.87
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,21396.08,105.95,105.95,299.99,180.1,122.09,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,10.1,162.87
boron_isotopes_greenop_2019_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,21839.7,108.03,108.03,305.89,192.55,126.99,"Greenop, R.,  Sosdian, S. M.,  Henehan, M. J.,  Wilson, P. A.,  Lear, C. H., &  Foster, G. L. ( 2019).  Orbital forcing, ice volume, and CO2 across the Oligocene‐Miocene transition. Paleoceanography and Paleoclimatology,  34,  316– 328. https://doi.org/10.1029/2018PA003420",10.1029/2018PA003420,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainties based on power fit on LR04 uncertainties,10.1,162.87
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,39918.62,1,1,998.16,355.68,244.85,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-50.946,-26.3686
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40089.32,1,1,794.56,235.35,170.06,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-50.946,-26.3686
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40109.64,1,1,809.06,241.29,177.1,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-50.946,-26.3686
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40137.68,1,1,1557.31,577.31,390.87,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-50.946,-26.3686
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40251.94,1,1,786.23,246.5,171.74,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-50.946,-26.3686
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40605.42,1,1,543.41,154.69,114.66,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-50.946,-26.3686
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40816.85,1,1,933.34,262.94,227.87,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-50.946,-26.3686
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,39933.57,1,1,1094.65,333.39,250.42,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,39989.67,1,1,982.09,299.59,220.09,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40074.13,1,1,1056.55,305.51,240.69,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40115.57,1,1,1295.88,443.96,299.11,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40125.33,1,1,1321.8,449.7,315.75,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40241.51,1,1,1336.1,448.61,326.04,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40337.61,1,1,1121.34,318.06,256.67,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,40725.72,1,1,876.49,274.48,189.93,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_henehan_2020_p1.0.xlsx,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",Boron Proxies,41064.15,1,1,937.83,295.48,206.32,"Henehan et al., 2020. Revisiting the Middle Eocene Climatic Optimum ‘Carbon Cycle Conundrum’ with new estimates of atmospheric pCO2 from boron isotopes. Paleoceanography and Paleoclimatology ",10.1029/2019PA003713,false,1,"Anagnostou et al 2020 omitted these sites to avoid applying vitals. Since the constant Ω assumption values for Anagnostou et al. 2020 have been deemed a reasonable assumption, we accept this as the most reasonable assumption here too",False,true,"Published data uses original lookup table from Hain et al. GBC 2015, which contains errors. These calculations used fixed values from Raitzsch et al. 2021 (10.5281/zenodo.4432146)",true,false,,,,-28.53295,2.77957
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2340.14,6,6,310.84,57.34,43.46,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2350.85,6,6,308.16,62.69,45.22,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2358.08,6,6,300.91,56.58,41.36,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2378.92,6,6,397.52,72,57.4,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2388.39,6,6,365.24,60.9,56.15,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2396.71,6,6,372.63,59.24,59.26,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2410.93,6,6,278.03,48.7,40.04,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2426.63,6,6,328.64,56.17,47.98,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2454.51,6,6,317.71,54.3,46.75,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2473.82,6,6,337.65,57.02,48.56,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
